desc,label,bert_risk_score
"  Borrower added on 10/30/12 > I have been trying to consolidate several high-APR credit cards/loans into a single payment in order to reduce debt, but every time I ask for a debt consolidation loan I'm told I have too many accounts open. That's the entire point of consolidating! I hope this service will look past that and help.<br>",0,0.34166723
  Borrower added on 06/27/12 > i asked for this loan because i am tired of living from pay check to paycheck and to consolidate some credet cards that i have!!<br>,0,0.3427581
  Borrower added on 08/22/12 > Debt consolidation<br>,0,0.34482217
  Borrower added on 06/20/13 > Pay off existing high interest credit card bills and reduce monthly payments<br>,0,0.34379068
"  Borrower added on 11/01/12 > Medical Expenses - I have continued to have medical expenses pile up, and while I do have a wonderful job, keeping up with all the many bills is quite stressful and confusing.  A single consolidated payment to get out of the confusion would be a blessing!<br>",1,0.3419968
  Borrower added on 03/28/12 > Paying off the higher Interest Cards<br><br>  Borrower added on 03/28/12 > If possible would like to have the funds deposited before the 10th of april so that I may start paying off the accounts that are coming due<br>,0,0.34215754
  Borrower added on 12/09/12 > Its simple I am trying to pay off all my debt with one payment.<br>,0,0.34345853
  Borrower added on 06/26/13 > Loan is to consolidate credit cards and for dental bridge.<br>,0,0.34376332
  Borrower added on 06/04/13 > Pay off high Rate Credit Cards.<br>,0,0.34410405
  Borrower added on 06/30/13 > consolidating debt so that within three years i will be totally credit card debt free<br>,0,0.34334204
  Borrower added on 01/02/13 > Medical expenses for family<br>,0,0.34461415
  Borrower added on 01/13/11 > Using to repair vehicle after engine failure. I have a stable job and always pay my bills on time.<br/>,0,0.34334922
  Borrower added on 10/24/12 > This loan is for debtt consolidation and reducing high interest<br><br> Borrower added on 10/24/12 > This loan is for debt consolidation<br>,1,0.3426498
  Borrower added on 05/28/13 > We wanted to get rid of credit card debt<br><br>  Borrower added on 05/29/13 > We just want to get rid of the various credit cards that we have and get debt paid off quickly. It is our dream to be able to pay off our mortgage and live completely debt free. Although that is a long way down the road this would greatly help!<br>,0,0.34158188
"  Borrower added on 01/03/13 > I work full time and do part time business. I need this money to consolidate high interest credit cards, and  small to portion to purchase some business inventory<br>",0,0.34288082
  Borrower added on 04/05/13 > Loan will be used for 1) deck repair and 2) kitchen upgrade.<br>,0,0.343596
  Borrower added on 05/07/13 > Vacation<br><br> Borrower added on 05/07/13 > Pay off two small credit cards and for vacation<br>,1,0.34312484
"  Borrower added on 04/25/10 > I am trying to pay off a car loan I took out for a former friend of mine at a high percentage rate.  This person has stopped paying this loan, so I am now stuck with this car and want to pay off the loan (currently $3500) and try to sell the car .  The remaining balance will be used to pay off a high interest credit card.  I expect to pay this loan off a lot faster than the current 3 year term.<br/>",0,0.3412905
  Borrower added on 01/09/13 > Consolidation of Credit Card Debt<br>,0,0.34428447
"  Borrower added on 01/06/14 > Hi, <br>I want to pay off a $7500 loan; and some on my credit cards; I want to start off the year NEW.. This can help me save more money and I should be about to pay off THIS loan in 1 year.  This would really help me; I appreciate it.  Thank You, sincerely, Q<br>",1,0.34169775
  Borrower added on 02/22/11 > Now that I've paid off all major credit card debt I am ready to buy my dream car.<br/>,0,0.34320372
  Borrower added on 01/21/13 > The Loan is to pay back the money I borrowed from my friends for my Marriage.<br>,0,0.34335372
"I plan to pay off 2 credit cards.  The first one is Safe Federal Credit Union Visa for $7,143.27, and the second one is HSBC credit card for $10,595.32.  I will close the cards that are being paid off if I am required to.  I am not looking to take on new debt, I am trying to reduce the interest on the present debt I currently have.",0,0.34164795
"  Borrower added on 10/10/13 > To pay off my credit card, to have less bills.<br><br> Borrower added on 10/10/13 > Pay off credit cards for Less bills.<br>",1,0.34264076
"  Borrower added on 08/21/12 > It was fate we were 2 kids that met many many years ago at 16 through mutual friends. We only said hi and never seen each other again til 7 years later. We said more than hi this time and have been together ever since. Thinking we would never get married decided to take the next step in forever love<br><br> Borrower added on 08/21/12 > We are funding the wedding ourselves since we have no family that has the money to help us fund it. With most of our family being blue collar workers, they are living check to check with today's economy.<br><br>  Borrower added on 08/22/12 > We are not trying to go above our means in expecting our special day  that is out of our reach. We just need a little extra help with the funding and want to thank everyone that contributed and invested to help with our special day. This means the world to us! Thank You!!<br>",0,0.34077534
"  Borrower added on 02/06/13 > Loan/Credit Consolidation, want to get rid of my debt once and for all.  Love my current job and the people I work for, been in same work/employer for almost 6years, and plan on many, many more years to come.<br>",0,0.34216577
  Borrower added on 08/03/12 > Home Improveme putting new trim around windows and soffits and new rail around deaks<br><br>  Borrower added on 08/03/12 > Home improvement putting new aluminum soffit and window trim also new rails around decks paint and seal deacks<br>,1,0.3419842
  Borrower added on 01/27/14 > I would like to pay off some credit cards and only have one payment each month instead of several. And the rest of the money I would like to take my daughter to Disneyland.<br>,1,0.34263048
"  Borrower added on 06/20/13 > I will be consolidating higher rate interest credit cards to retire debt faster.<br><br>  Borrower added on 06/21/13 > I started a business from scratch 13 years ago. I was told 90% of businesses fail in the first year and that the first 3-5 years would be rough. They were not lying we accumulated about $100,000 in cc debt to survive. We nave not gone backward in 3-4 and now the goal is debt free in 3-4 years.<br>",0,0.34108955
  Borrower added on 02/14/14 > I have 2 high interest rate car loans and a large tool bill at high interest plus I need to do some small home modifications<br>,1,0.34292892
  Borrower added on 03/17/14 > To pay off all small bills and fix vehicle<br>,1,0.34401318
"  Borrower added on 02/08/13 > Want to get free from the burden of credit card debt, but high APR's have made that very difficult. This loan will will make it possible to pay everything off once and for all. Stable job for almost 5 years and have NEVER defaulted on a loan and ALWAYS make payments on time. Please help! THANK YOU!<br>",0,0.34171405
"  Borrower added on 10/31/13 > I have decided to remodel my home, and wish to do so with a personal loan and not through credit cards.. I have never missed a payment or been late on any loan I have ever had, This would be a great help in improving my house.. thanks for investing!!<br>",0,0.34193087
  Borrower added on 11/11/13 > This loan is strictly for debt consolidation.  I would like to pay off two credit cards and one personal loan.  Please contact me for further details.<br>,0,0.3429534
  Borrower added on 01/10/12 > i am going to pay off high interest c/c.  my bills are all paid on or ahead of time. my job and position there is very secure.<br>,1,0.34275728
  Borrower added on 02/04/13 > I ran up my debt paying for a wedding with credit cards.  Now some of that debt is at 29% APR.  My credit cards are cut up and I just want to remove the existing debt so I can have a strong financial future for my family.  I have never missed a payment in 20+ years.  Same job for 10+ years.<br><br> Borrower added on 02/04/13 > See Note to Investor.  Looking to elimate credit card debt from wedding.<br>,0,0.34126526
